locality,sale_price,estimated_value,carpet_area,num_rooms,num_bathrooms,spread,price_per_sqft,ratio_avance_compra,cluster,pca1,pca2,pca3
Stamford,375000.0,232600.0,1043.0,3,1,0.61,359.54,0.6202666666666666,0,-0.6470474760673414,-0.7518870361526462,-0.1623588508900363
Bridgeport,220000.0,158760.0,1005.0,3,2,0.39,218.91,0.7216363636363636,0,-0.21865020520101122,-0.7472297569433416,-0.15548678319620216
Greenwich,3975000.0,2402610.0,953.0,3,2,0.65,4171.04,0.6044301886792453,2,-2.8238768335050595,3.382074934475265,0.8702158145397562
Bridgeport,319900.0,158420.0,1015.0,3,1,1.02,315.17,0.4952172553923101,0,-0.7039878459391925,-0.7642054102640924,-0.2708355354117601
West Hartford,290000.0,182840.0,928.0,3,2,0.59,312.5,0.6304827586206897,0,-0.4277033119122561,-0.7051725796498638,-0.17845088942523135
Bridgeport,310000.0,158430.0,1021.0,4,4,0.96,303.62,0.5110645161290323,0,1.04626685232752,0.2850633286015787,-0.3259317089138298
Greenwich,1400000.0,1200570.0,957.0,3,1,0.17,1462.9,0.85755,0,-1.4421380455671673,0.22423665535547943,0.27213748701157514
West Hartford,945000.0,665490.0,1023.0,3,3,0.42,923.75,0.7042222222222222,0,-0.2723952170484327,0.2864018612893014,0.02203695384624613
Stamford,480000.0,389500.0,1021.0,3,3,0.23,470.13,0.8114583333333333,0,0.039562296930059575,-0.24243004543936975,-0.05259167675838694
West Hartford,795000.0,615440.0,1057.0,3,1,0.29,752.13,0.7741383647798742,0,-0.8524426708321166,-0.3562321103220841,0.03838569191515176
Stamford,785000.0,556740.0,1061.0,3,2,0.41,739.87,0.7092229299363058,0,-0.4716380970739069,-0.10163653706479213,-0.013417544770131393
Stamford,425000.0,283240.0,1360.0,4,4,0.5,312.5,0.6664470588235294,0,1.6516794367255794,0.6269693719464671,-0.2290493131847268
West Hartford,327000.0,148820.0,1080.0,3,3,1.2,302.78,0.45510703363914373,0,0.15312093620117337,-0.18551819072985806,-0.345633305760904
Bridgeport,280000.0,149840.0,1098.0,3,1,0.87,255.01,0.5351428571428571,0,-0.5103157858292403,-0.7568775364714208,-0.25862369232348315
Waterbury,60500.0,81020.0,1021.0,3,1,-0.25,59.26,1.3391735537190084,0,-0.3963615279594741,-1.2583977465715477,0.049493639363105676
Greenwich,1278000.0,473480.0,1021.0,3,2,1.7,1251.71,0.3704851330203443,0,-0.9896283774654356,0.6171044380691812,-0.1619051986071459
Stamford,518175.0,704720.0,960.0,3,3,-0.26,539.77,1.3600038596999082,0,-0.048675573094830504,-0.3373861015960094,0.16584449579244104
Fairfield,447500.0,278040.0,1043.0,3,2,0.61,429.05,0.62131843575419,0,-0.3142264235512215,-0.4341864626747256,-0.15615444822811073
Waterbury,103000.0,63490.0,1301.0,4,2,0.62,79.17,0.6164077669902913,0,0.9569086400566181,-0.19558920609648323,-0.3047438260822269
Stamford,550000.0,359370.0,1314.0,4,3,0.53,418.57,0.6534,0,1.1142104415841394,0.4670079850375542,-0.18582766182535862
Fairfield,555000.0,385070.0,1057.0,3,3,0.44,525.07,0.6938198198198198,0,0.040295778194639816,-0.09820603993871783,-0.09835379205563274
West Hartford,540000.0,308700.0,1021.0,3,3,0.75,528.89,0.5716666666666667,0,-0.050259877044277285,-0.0883453124077256,-0.1754984096814156
Fairfield,370000.0,194600.0,962.0,3,3,0.9,384.62,0.5259459459459459,0,-0.06790042896959124,-0.293153557854579,-0.24975689575092902
Waterbury,175000.0,117280.0,1039.0,3,1,0.49,168.43,0.6701714285714285,0,-0.516216016765394,-0.9869791664571189,-0.1861237098436799
Waterbury,167000.0,250110.0,962.0,3,1,-0.33,173.6,1.4976646706586827,0,-0.56187430975875,-1.21676484250788,0.13262216930811144
Fairfield,530000.0,448280.0,946.0,3,3,0.18,560.25,0.845811320754717,0,-0.13349911193251096,-0.25454135826313545,-0.009793116331948752
Stamford,580000.0,389120.0,1019.0,3,2,0.49,569.19,0.670896551724138,0,-0.43294793975484575,-0.3336042123998956,-0.08423010936590584
West Hartford,465000.0,265370.0,1312.0,4,2,0.75,354.42,0.5706881720430107,0,0.7586441480408926,0.1812134422231467,-0.24789050279667812
Greenwich,5200000.0,3331020.0,1021.0,3,2,0.56,5093.05,0.6405807692307692,2,-3.38573501033156,4.592929705449747,1.189778488928238
Bridgeport,505000.0,208240.0,2163.0,6,5,1.43,233.47,0.41235643564356433,1,4.54644209621491,2.5485211503214584,-0.5803584846720277
Bridgeport,112500.0,149420.0,947.0,3,1,-0.25,118.8,1.3281777777777777,0,-0.5636454796468059,-1.2756310316187827,0.07012563521584475
Bridgeport,150000.0,243180.0,1411.0,4,2,-0.38,106.31,1.6212,0,1.2373971288759396,-0.22103486337563794,0.07446390877409413
Bridgeport,157500.0,243180.0,982.0,3,1,-0.35,160.39,1.544,0,-0.5164162084021822,-1.2119869340102927,0.1404158124959232
Greenwich,927000.0,469070.0,1059.0,3,2,0.98,875.35,0.5060086299892125,0,-0.6199890260140586,0.1436142998241925,-0.11499698775299447
Waterbury,25000.0,12340.0,965.0,3,3,1.03,25.91,0.4936,0,0.1521596515443556,-0.6456850265492828,-0.37886807687552565
Fairfield,734000.0,602210.0,1021.0,3,3,0.22,718.9,0.820449591280654,0,-0.12153611742088179,0.025881249571657817,0.02205950888756455
Fairfield,540000.0,300720.0,1094.0,3,2,0.8,493.6,0.5568888888888889,0,-0.29280873949937325,-0.26369481104251347,-0.18520921602071586
Bridgeport,140000.0,88290.0,1282.0,4,4,0.59,109.2,0.6306428571428572,0,1.661850963857507,0.2982466218386405,-0.31348332163777287
Waterbury,73000.0,20140.0,2067.0,6,5,2.62,35.32,0.2758904109589041,1,4.468546270313823,2.3097814662511373,-0.8955946051684164
Bridgeport,195000.0,148780.0,1491.0,4,3,0.31,130.78,0.762974358974359,0,1.656645377635436,0.2676689130455388,-0.23277577431083415
Fairfield,355000.0,295470.0,983.0,3,2,0.2,361.14,0.8323098591549296,0,-0.3278207803066924,-0.6545945004448483,-0.058435717725401806
Fairfield,726500.0,521640.0,912.0,3,3,0.39,796.6,0.7180178940123881,0,-0.3549571915542146,-0.020969841721192525,-0.0079810697106875
Waterbury,130000.0,25420.0,2093.0,6,5,4.11,62.11,0.19553846153846155,1,4.35174824824491,2.6334888586065706,-1.1630817800094517
Fairfield,590000.0,372330.0,1024.0,3,1,0.58,576.17,0.6310677966101695,0,-0.8170393473464678,-0.545048973269968,-0.09206932729393145
Bridgeport,322000.0,168960.0,902.0,3,2,0.91,356.98,0.5247204968944099,0,-0.5293847779736858,-0.6362618219980979,-0.24258307366958495
West Hartford,420000.0,330190.0,961.0,3,3,0.27,437.04,0.7861666666666667,0,-0.040894768890879195,-0.34821510328996064,-0.07209654076113416
Fairfield,630000.0,355670.0,1074.0,3,1,0.77,586.59,0.5645555555555556,0,-0.763024002849173,-0.4328402206098589,-0.1365309230594701
Bridgeport,130000.0,101070.0,1021.0,3,1,0.29,127.33,0.7774615384615384,0,-0.5002335588876562,-1.086947578633066,-0.13977126172285262
Stamford,427000.0,327760.0,975.0,3,2,0.3,437.95,0.7675878220140515,0,-0.4002849281282418,-0.5654569642128053,-0.06727333741872608
Bridgeport,195000.0,143380.0,1240.0,4,3,0.36,157.26,0.7352820512820513,0,1.1984169170010306,0.02849738841402663,-0.21932296728317865
Stamford,1500000.0,316610.0,1422.0,4,2,3.74,1054.85,0.21107333333333334,0,0.11864374638976144,1.7373943892623576,-0.6094956769821573
Waterbury,212000.0,145690.0,996.0,3,2,0.46,212.85,0.6872169811320755,0,-0.2370385301751411,-0.752008887445942,-0.17584979491336988
West Hartford,107000.0,98140.0,954.0,3,1,0.09,112.16,0.917196261682243,0,-0.5858877844844352,-1.2127277551804836,-0.07533930217153001
Greenwich,940000.0,554470.0,932.0,3,2,0.7,1008.58,0.5898617021276595,0,-0.8658224263430951,0.04069224471237652,-0.015929789280403086
Waterbury,52100.0,59640.0,1021.0,3,2,-0.13,51.03,1.144721689059501,0,-0.026955532343015058,-1.0034007934837434,-0.027491012244385334
Waterbury,157000.0,81150.0,1009.0,3,1,0.93,155.6,0.5168789808917198,0,-0.6020623964096458,-0.9590914245194535,-0.2957067450295662
Waterbury,125000.0,243180.0,1258.0,4,2,-0.49,99.36,1.94544,0,0.9928037999061176,-0.42040823916937264,0.1698516005583119
Waterbury,68629.0,67250.0,1031.0,3,2,0.02,66.57,0.9799064535400487,0,-0.036282541283200666,-0.9485298815626663,-0.08367992261891864
Waterbury,150000.0,243180.0,906.0,3,3,-0.38,165.56,1.6212,0,0.11106612017846634,-0.8157969402260791,0.14018028166402738
Bridgeport,95800.0,104040.0,1095.0,3,3,-0.08,87.49,1.0860125260960334,0,0.4512331344869263,-0.6325407423476426,-0.05802787184506323
Waterbury,203500.0,98520.0,977.0,3,3,1.07,208.29,0.48412776412776415,0,0.05317607480809512,-0.4325070423829819,-0.33790712277032486
Bridgeport,335000.0,150950.0,1319.0,4,3,1.22,253.98,0.45059701492537313,0,1.179124541432082,0.38636767420275875,-0.401760476811601
Bridgeport,86250.0,107570.0,1460.0,4,4,-0.2,59.08,1.2471884057971014,0,2.0936746078374813,0.2879684316084342,-0.08163736493605468
Bridgeport,310000.0,123950.0,1381.0,4,2,1.5,224.48,0.39983870967741936,0,0.9016939053503615,0.22808224927009144,-0.46060085906148435
Fairfield,1520000.0,726460.0,1098.0,3,3,1.09,1384.34,0.4779342105263158,0,-0.5378694596791472,1.0370894051065251,-0.0021082733586920595
Bridgeport,210000.0,79030.0,1000.0,3,3,1.66,210.0,0.37633333333333335,0,0.035986729452446686,-0.30361235954960675,-0.4640220866484443
Fairfield,827000.0,583660.0,979.0,3,3,0.42,844.74,0.7057557436517533,0,-0.2869298019333094,0.1343600992627374,-0.001218710380008843
Stamford,410000.0,303690.0,955.0,3,2,0.35,429.32,0.7407073170731707,0,-0.43250503235686405,-0.5914288691351312,-0.08317666081259067
Waterbury,51000.0,72060.0,1050.0,3,3,-0.29,48.57,1.4129411764705881,0,0.4237394464045217,-0.7637629277952328,0.037701836879695146
Greenwich,2850000.0,2520000.0,1093.0,3,2,0.13,2607.5,0.8842105263157894,2,-1.6540510682224365,1.9964238636582374,0.6237128668986153
Waterbury,110000.0,38750.0,2069.0,6,4,1.84,53.17,0.3522727272727273,1,4.147727044985525,1.9680643438724124,-0.7221045440607106
Stamford,439000.0,289710.0,1021.0,3,2,0.52,429.97,0.6599316628701595,0,-0.34192960377247644,-0.4768760836619233,-0.1315119445162197
West Hartford,667500.0,362460.0,934.0,3,1,0.84,714.67,0.5430112359550562,0,-1.0715687347218756,-0.4786316149052558,-0.11616586273505836
Fairfield,885000.0,660800.0,1021.0,3,3,0.34,866.8,0.7466666666666667,0,-0.23019124657315876,0.20751590067686973,0.028321285363784986
Stamford,525000.0,317040.0,943.0,3,3,0.66,556.73,0.6038857142857142,0,-0.1840182007122671,-0.17867108592981037,-0.14384553865945376
Bridgeport,79900.0,91180.0,949.0,3,2,-0.12,84.19,1.1411764705882352,0,-0.17512782429812027,-1.0441100940070995,-0.014437178607323273
West Hartford,329000.0,188790.0,903.0,3,3,0.74,364.34,0.5738297872340425,0,-0.1373692075373126,-0.4152574152316571,-0.21502053161846157
Fairfield,300000.0,315350.0,1005.0,3,1,-0.05,298.51,1.0511666666666666,0,-0.6027170134179813,-0.9808367899168118,0.02513587622494214
Bridgeport,370000.0,113470.0,1424.0,4,2,2.26,259.83,0.30667567567567566,0,0.8768568739169889,0.45318830221638823,-0.603083803737667
Bridgeport,160000.0,98440.0,1015.0,3,3,0.63,157.64,0.61525,0,0.19309485554658415,-0.5188962058508859,-0.25127624298824025
Greenwich,650000.0,461790.0,986.0,3,1,0.41,659.23,0.7104461538461538,0,-0.9137463907470613,-0.5375549461664408,-0.02229130333591259
Waterbury,175000.0,243180.0,2115.0,6,6,-0.28,82.74,1.3896,1,5.16723152617138,2.1811418466159385,-0.15968867233128273
Fairfield,770000.0,476280.0,1095.0,3,3,0.62,703.2,0.6185454545454545,0,-0.03673136360424438,0.1840446066810864,-0.09326208093631068
Waterbury,16000.0,34890.0,949.0,3,1,-0.54,16.86,2.180625,0,-0.4535335374099634,-1.4391533316455092,0.2660576386321436
Greenwich,906000.0,610470.0,1092.0,3,3,0.48,829.67,0.6738079470198676,0,-0.1129803813089447,0.29777372761497284,-0.02016582589000971
Waterbury,275000.0,243180.0,2818.0,8,7,0.13,97.59,0.8842909090909091,1,7.889872683910203,3.97463607336511,-0.44542544095224057
Fairfield,742000.0,544460.0,1066.0,3,2,0.36,696.06,0.7337735849056604,0,-0.42979115565727166,-0.15174195332363158,-0.012435041927614004
Fairfield,829000.0,628600.0,1047.0,3,2,0.32,791.79,0.7582629674306394,0,-0.5183563219542694,-0.08049789342074057,0.027211421223070124
Waterbury,275000.0,243180.0,1039.0,3,3,0.13,264.68,0.8842909090909091,0,0.21427755016700423,-0.4618012582624722,-0.08004414882188084
Waterbury,67600.0,48680.0,1836.0,6,4,0.39,36.82,0.7201183431952662,1,3.8917912856880825,1.4450526550366807,-0.3797399493002698
Waterbury,130000.0,82330.0,1021.0,3,3,0.58,127.33,0.6333076923076923,0,0.22803632471128366,-0.5536485131713255,-0.24796345490558847
Fairfield,1100000.0,830690.0,943.0,3,1,0.32,1166.49,0.7551727272727272,0,-1.2900376437375447,-0.0843154275456473,0.14210737265356443
West Hartford,279000.0,170870.0,969.0,3,1,0.63,287.93,0.6124372759856631,0,-0.7261042454167576,-0.9158648762736913,-0.18401374369305487
Fairfield,810000.0,595000.0,925.0,3,1,0.36,875.68,0.7345679012345679,0,-1.1385379116615135,-0.4081051979476582,0.05052768905374963
Fairfield,1025000.0,804090.0,1021.0,3,3,0.27,1003.92,0.7844780487804878,0,-0.3125380157048875,0.3441710485168643,0.08742691790624081
Greenwich,2370000.0,1571290.0,1029.0,3,3,0.51,2303.21,0.6629915611814347,0,-1.1752009758834994,1.815030062528651,0.39375729872399207
Fairfield,500000.0,334180.0,1350.0,4,4,0.5,370.37,0.66836,0,1.591229166439081,0.6880049524449845,-0.2089487815211674
West Hartford,425000.0,268800.0,1008.0,3,1,0.58,421.63,0.6324705882352941,0,-0.7423136189250421,-0.7334797628963912,-0.13540964947846545
Stamford,1300000.0,1044550.0,1044.0,3,1,0.24,1245.21,0.8035,0,-1.1923226873406032,0.15764823360164038,0.19543513457426898
Bridgeport,275000.0,137180.0,907.0,3,1,1.0,303.2,0.49883636363636363,0,-0.875198365552117,-0.9111031486965666,-0.26424034840336724
Bridgeport,215000.0,124470.0,1285.0,4,2,0.73,167.32,0.5789302325581396,0,0.85348195870385,-0.08566604872808782,-0.30181292652325065
West Hartford,275000.0,178430.0,1002.0,3,2,0.54,274.45,0.6488363636363637,0,-0.2745571953424766,-0.6649004915628401,-0.18060538110267962
Stamford,570000.0,243180.0,1097.0,3,1,1.34,519.6,0.4266315789473684,0,-0.7353586783756159,-0.37954810213626666,-0.28440155871910605
Stamford,450000.0,370360.0,987.0,3,2,0.22,455.93,0.8230222222222222,0,-0.383947190581195,-0.5449996976138531,-0.037372187998992945
Bridgeport,168610.0,135150.0,1013.0,3,3,0.25,166.45,0.8015538817389242,0,0.22179011807580692,-0.57773846612969,-0.14428320455536447
Bridgeport,265000.0,111440.0,916.0,3,3,1.38,289.3,0.42052830188679247,0,-0.13011538086935545,-0.36689580112542153,-0.37900975420499894
Fairfield,901500.0,619990.0,1087.0,3,2,0.45,829.35,0.6877315585135885,0,-0.495927596527327,0.043315696532851694,0.001798700903015302
Fairfield,835000.0,243180.0,959.0,3,3,2.43,870.7,0.29123353293413173,0,-0.522689373597716,0.474375734409016,-0.43016054087022554
Stamford,1600000.0,243180.0,2557.0,8,7,5.58,625.73,0.1519875,1,6.328165021638455,5.628092289481085,-1.2615555883598621
Fairfield,404000.0,389410.0,1061.0,3,2,0.04,380.77,0.9638861386138614,0,-0.19471708964307027,-0.5645976231285731,-0.0015103684158598082
West Hartford,540000.0,292880.0,1028.0,3,1,0.84,525.29,0.5423703703703704,0,-0.8025646503960943,-0.550291923868691,-0.17021431077379298
Bridgeport,88500.0,87270.0,908.0,3,2,0.01,97.47,0.9861016949152542,0,-0.2695237897020963,-1.051455002980529,-0.061694147097572274
Bridgeport,225000.0,140060.0,1021.0,6,5,0.61,220.37,0.6224888888888889,1,2.695219914219276,1.0570398088658262,-0.3258497526428489
Bridgeport,225000.0,140060.0,927.0,3,2,0.61,242.72,0.6224888888888889,0,-0.38792570861664544,-0.7751211842030171,-0.2025423855825232
Waterbury,85000.0,243180.0,1034.0,3,3,-0.65,82.21,2.8609411764705883,0,0.4338522435344922,-0.8221584069689281,0.40643597790163155
Bridgeport,220000.0,122450.0,1848.0,6,4,0.8,119.05,0.5565909090909091,1,3.7975810843318425,1.6549893865652099,-0.4527933241012074
West Hartford,717500.0,439740.0,1026.0,3,1,0.63,699.32,0.6128780487804878,0,-0.8991979556853014,-0.3996716070542561,-0.06927293923702162
Bridgeport,398000.0,114260.0,1444.0,4,3,2.48,275.62,0.2870854271356784,0,1.2565872413581793,0.7762865159135617,-0.655352951059804
Bridgeport,239000.0,124830.0,1019.0,3,1,0.91,234.54,0.5223012552301255,0,-0.6343501062490116,-0.8656109497144546,-0.2693165177885018
Waterbury,156000.0,86970.0,992.0,3,1,0.79,157.26,0.5575,0,-0.6189850341163171,-1.0005143752756769,-0.26124261375257707
West Hartford,395000.0,281960.0,972.0,3,2,0.4,406.38,0.7138227848101266,0,-0.3951450603142672,-0.5852824955781858,-0.10439468337187367
Stamford,746000.0,494120.0,1058.0,3,3,0.51,705.1,0.6623592493297588,0,-0.08449491784708114,0.11435908303640133,-0.06465112457782114
Waterbury,155500.0,87000.0,1021.0,3,2,0.79,152.3,0.5594855305466238,0,-0.18720538909355167,-0.7317638425872346,-0.2784776119485906
Stamford,450000.0,230740.0,1319.0,4,2,0.95,341.17,0.5127555555555555,0,0.7609902722698119,0.20764061406959347,-0.2993003160142708
Greenwich,802500.0,530040.0,1329.0,4,2,0.51,603.84,0.6604859813084112,0,0.6232305143108277,0.47343725928642694,-0.1064763532764243
Stamford,925000.0,672310.0,1021.0,3,2,0.38,905.97,0.7268216216216217,0,-0.63831753114258,0.015598821220737491,0.042564260037705796
Bridgeport,195000.0,243180.0,2132.0,6,6,-0.2,91.46,1.247076923076923,1,5.178177492240842,2.229560602689043,-0.20026824812790409
Fairfield,530000.0,291970.0,912.0,3,3,0.82,581.14,0.5508867924528302,0,-0.26395721755537677,-0.16783696511556181,-0.17543581743955075
West Hartford,266500.0,211890.0,1082.0,3,1,0.26,246.3,0.7950844277673546,0,-0.47148896178821087,-0.8911909262649585,-0.10069565317913044
Stamford,345000.0,243180.0,1017.0,3,1,0.42,339.23,0.7048695652173913,0,-0.6581462220920952,-0.8390661655892,-0.11653492792100457
Fairfield,450000.0,286090.0,992.0,3,3,0.57,453.63,0.6357555555555555,0,-0.030908942162300963,-0.23850816229643879,-0.1515529100492434
Stamford,400000.0,362970.0,1021.0,3,1,0.1,391.77,0.907425,0,-0.6529866380789142,-0.8333343865931602,-0.004559494888644077
Waterbury,105000.0,85750.0,1042.0,3,2,0.22,100.77,0.8166666666666667,0,-0.06073440635678687,-0.8635427458118075,-0.14294199042162686
Greenwich,2650000.0,243180.0,1021.0,3,1,9.9,2595.49,0.09176603773584906,2,-2.9893607805626803,3.215956595751169,-1.25389710679345
Waterbury,130000.0,70740.0,1021.0,3,1,0.84,127.33,0.5441538461538461,0,-0.5543306999067316,-0.9917011475555841,-0.2833902269558226
Waterbury,129900.0,37370.0,905.0,3,1,2.48,143.54,0.28768283294842184,0,-0.9179201929487913,-0.8255347284425362,-0.6088260039261497
West Hartford,243000.0,149310.0,990.0,3,2,0.63,245.45,0.6144444444444445,0,-0.2849241825891058,-0.6946714543982248,-0.21080581152973618
Waterbury,35000.0,20680.0,954.0,3,2,0.69,36.69,0.5908571428571429,0,-0.22008793492175224,-0.9457299315988984,-0.28157068484889175
Stamford,599950.0,330130.0,1277.0,4,4,0.82,469.81,0.5502625218768231,0,1.3664909592046464,0.7741311117157124,-0.25373780956841796
Fairfield,670000.0,447090.0,988.0,3,3,0.5,678.14,0.6672985074626866,0,-0.17449992047842214,-0.016091235231914323,-0.06966023195141091
Greenwich,275000.0,580790.0,909.0,3,3,-0.53,302.53,2.1119636363636363,0,0.05475369428469604,-0.7031856805646997,0.3030581869177804
Bridgeport,174000.0,76430.0,1021.0,3,1,1.28,170.42,0.4392528735632184,0,-0.6241312688374244,-0.8697072630221145,-0.36933620808947515
Stamford,329975.0,243180.0,930.0,3,2,0.36,354.81,0.7369649215849685,0,-0.4279260382495536,-0.69884120214847,-0.10513059608056574
Bridgeport,180000.0,90310.0,1803.0,6,5,0.99,99.83,0.5017222222222222,1,4.0972922962746665,1.8500705905142352,-0.5152772450032875
Waterbury,203000.0,119200.0,1021.0,3,2,0.7,198.82,0.587192118226601,0,-0.20888110095525647,-0.6967128806432652,-0.2438165438310272
West Hartford,395000.0,248640.0,1076.0,3,2,0.59,367.1,0.6294683544303797,0,-0.21685287679560092,-0.46461603440150145,-0.17035882006531033
Bridgeport,265000.0,206330.0,2632.0,8,7,0.28,100.68,0.7786037735849056,1,7.5470779298971316,3.8032076343586545,-0.4762959319122679
West Hartford,285000.0,194460.0,1064.0,3,2,0.47,267.86,0.6823157894736842,0,-0.15881569916909255,-0.6104145820936475,-0.16704190225691448
Fairfield,315000.0,299530.0,1021.0,3,2,0.05,308.52,0.9508888888888889,0,-0.21477127983676625,-0.6912397285031229,-0.024840042972183236
West Hartford,507500.0,319200.0,974.0,3,2,0.59,521.05,0.6289655172413793,0,-0.4836721238699309,-0.42823170699352636,-0.12294510800380049
West Hartford,509000.0,288890.0,1047.0,3,2,0.76,486.15,0.5675638506876228,0,-0.359946159349165,-0.3404176969104375,-0.1769366426726986
West Hartford,256000.0,158830.0,1203.0,4,4,0.61,212.8,0.6204296875,0,1.449163888844195,0.3373348866973701,-0.2804683410529766
Stamford,670000.0,448060.0,929.0,3,3,0.5,721.21,0.6687462686567164,0,-0.2930741703361797,-0.05485631862791429,-0.05754618505783764
Stamford,1350000.0,938580.0,986.0,3,2,0.44,1369.17,0.6952444444444444,0,-0.9930606435664275,0.46635881663977846,0.15464897677259046
Fairfield,865000.0,629510.0,1058.0,3,3,0.37,817.58,0.7277572254335261,0,-0.14525428277962896,0.2144282172617524,0.005844920651601237
Fairfield,1199000.0,797020.0,1029.0,3,1,0.5,1165.21,0.6647372810675563,0,-1.1867214827702617,0.08998922137106512,0.0976328035663544
Bridgeport,185000.0,105900.0,1069.0,3,2,0.75,173.06,0.5724324324324325,0,-0.11451244969845223,-0.6614895452813555,-0.26635777393952703
Stamford,730000.0,486620.0,1031.0,3,1,0.5,708.05,0.6666027397260273,0,-0.8844135944336708,-0.40551834429897105,-0.033100072342379334
West Hartford,392000.0,266000.0,1039.0,3,3,0.47,377.29,0.6785714285714286,0,0.10560298145452965,-0.2788101068236841,-0.148887903415404
Greenwich,2300000.0,243180.0,948.0,3,3,8.46,2426.16,0.1057304347826087,2,-2.0646450842368704,3.1001930106864806,-1.0936218726010063
Stamford,825000.0,402450.0,2671.0,8,6,1.05,308.87,0.4878181818181818,1,6.916476982475839,4.150578312773031,-0.5517664538213334
Fairfield,420000.0,323820.0,1073.0,3,2,0.3,391.43,0.771,0,-0.20919748219107187,-0.4916894951774232,-0.08360362742452718
Waterbury,83000.0,39940.0,968.0,3,1,1.08,85.74,0.48120481927710845,0,-0.642498618232605,-1.0535452666391758,-0.3455912703733065
Waterbury,172000.0,93440.0,1021.0,3,2,0.84,168.46,0.5432558139534883,0,-0.20256252165209698,-0.705619633455427,-0.28590334211145096
Greenwich,985000.0,561960.0,1026.0,3,3,0.75,960.04,0.5705177664974619,0,-0.32401320292188823,0.3876103482941683,-0.05236429943989304
Fairfield,360000.0,293440.0,925.0,3,3,0.23,389.19,0.8151111111111111,0,-0.06575326251365854,-0.45087575541936736,-0.07099208032109723
Stamford,1000000.0,724430.0,1068.0,3,3,0.38,936.33,0.72443,0,-0.21029034247319525,0.36300380993215037,0.03830786197915159
West Hartford,399000.0,251790.0,1091.0,3,1,0.58,365.72,0.6310526315789474,0,-0.568773457841248,-0.690626666796086,-0.1552826033496608
Stamford,438000.0,330350.0,1023.0,3,1,0.33,428.15,0.7542237442922375,0,-0.6971225440876557,-0.7507780410077642,-0.0656206344239991
Fairfield,265000.0,229110.0,1021.0,3,2,0.16,259.55,0.8645660377358491,0,-0.1944281759260375,-0.7248791653481473,-0.07562696726815611
Stamford,775300.0,640290.0,982.0,3,2,0.21,789.51,0.8258609570488843,0,-0.6044509128059415,-0.1980748154236253,0.05860200262166372
West Hartford,203000.0,116970.0,1032.0,3,3,0.74,196.71,0.5762068965517242,0,0.18607107232816852,-0.4380859040316013,-0.26848135873254325
Stamford,849500.0,243180.0,1001.0,3,3,2.49,848.65,0.286262507357269,0,-0.4511945700514087,0.524557183188244,-0.4468169758291478
Fairfield,861000.0,1512700.0,1021.0,3,3,-0.43,843.29,1.756910569105691,0,-0.1260108663481366,0.04036651931745574,0.36180961411150453
Waterbury,95000.0,243180.0,1837.0,6,6,-0.61,51.71,2.5597894736842104,1,4.7627062540923495,1.7614032423599872,0.14717791589256285
Bridgeport,230000.0,144070.0,971.0,3,1,0.6,236.87,0.6263913043478261,0,-0.6872968119654715,-0.9727201887463545,-0.1902721333845819
West Hartford,420000.0,227850.0,1021.0,3,2,0.84,411.36,0.5425,0,-0.36092142633205127,-0.4418868067103742,-0.21666185551433303
Waterbury,124000.0,72880.0,1021.0,3,3,0.7,121.45,0.587741935483871,0,0.22016777442634852,-0.539314337973476,-0.2798914988995913
Waterbury,140000.0,84420.0,973.0,3,1,0.66,143.88,0.603,0,-0.6305666090844121,-1.0585389358295445,-0.2315890207331205
Stamford,453000.0,311070.0,917.0,3,1,0.46,494.0,0.6866887417218543,0,-0.9242116688383363,-0.7956741254914327,-0.08041265939535439
Waterbury,164900.0,57520.0,1918.0,6,4,1.87,85.97,0.34881746513038203,1,3.849361900265337,1.8628324063590045,-0.7012338665365127
Fairfield,500000.0,273490.0,1006.0,3,1,0.83,497.02,0.54698,0,-0.8185703113199458,-0.61174298547868,-0.17505188228100776
Waterbury,121000.0,76960.0,903.0,3,1,0.57,134.0,0.6360330578512396,0,-0.73650906117759,-1.1626924964861693,-0.2064978870924097
Stamford,575000.0,243180.0,1367.0,4,2,1.36,420.63,0.4229217391304348,0,0.7415550498593451,0.43787049639113634,-0.36502149442437637
Waterbury,76440.0,84180.0,943.0,3,1,-0.09,81.06,1.1012558869701727,0,-0.5657015757876583,-1.2898002532842379,-0.014080646914546248
West Hartford,335000.0,224140.0,999.0,3,1,0.49,335.34,0.6690746268656717,0,-0.6925757268523403,-0.8531597235177056,-0.13628427870646528
Fairfield,550000.0,331660.0,1014.0,3,3,0.66,542.41,0.6030181818181818,0,-0.06154117899886536,-0.0985451727166357,-0.14938427082558706
Fairfield,1055000.0,243180.0,968.0,3,1,3.34,1089.88,0.23050236966824644,0,-1.4888946400718561,0.39050651800804503,-0.5121850513918459
Bridgeport,145000.0,82810.0,1056.0,3,3,0.75,137.31,0.5711034482758621,0,0.26545557479759574,-0.47434881149426017,-0.2901671039569038
Bridgeport,250000.0,132740.0,1963.0,6,6,0.88,127.36,0.53096,1,4.7384821473758745,2.292312717440764,-0.5057930465292655
Stamford,510000.0,265430.0,1432.0,4,3,0.92,356.15,0.5204509803921569,0,1.318602888365675,0.6024434927757649,-0.30687600008153415
Stamford,580000.0,464200.0,1021.0,3,3,0.25,568.07,0.8003448275862068,0,-0.026302722813748673,-0.13259637606946717,-0.03036791785434558
